"id","code","name","profession_classifier_catalog_id/id"
"pc_03790","5169","Молодший інспектор прикордонної служби","cat_5169"
"pc_03791","5169","Оператор з пошуку вибухонебезпечних предметів (демінер)","cat_5169"
"pc_03792","5169","Оператор Оперативно-рятувальної служби цивільного захисту","cat_5169"
"pc_03793","5169","Охоронник-пожежний","cat_5169"
"pc_03794","5169","Рятувальник-верхолаз","cat_5169"
"pc_03795","5169","Рятувальник-кінолог","cat_5169"
"pc_03796","5169","Сапер (розмінування)","cat_5169"
"pc_03797","5169","Черговий підрозділу Оперативно-рятувальної служби цивільного захисту","cat_5169"
"pc_03798","5210","Манекенник","cat_5210"
"pc_03799","5210","Модель","cat_5210"
"pc_03800","5210","Демонстратор зачісок","cat_5210"
"pc_03801","5210","Натурник","cat_5210"
"pc_03802","5220","Фасувальник медичних виробів","cat_5220"
"pc_03803","5220","Дегустатор (рекламна діяльність)","cat_5220"
"pc_03804","5220","Демонстратор товарів (рекламна діяльність)","cat_5220"
"pc_03805","5220","Демонстратор-консультант з продажу інформаційно-комунікаційного устаткування","cat_5220"
"pc_03806","5220","Комплектувальник товарів","cat_5220"
"pc_03807","5220","Продавець непродовольчих товарів","cat_5220"
"pc_03808","5220","Продавець продовольчих товарів","cat_5220"
"pc_03809","5220","Продавець-консультант","cat_5220"
"pc_03810","5230","Продавець (з лотка, на ринку)","cat_5230"
"pc_03811","5230","Кіоскер","cat_5230"
"pc_03812","5230","Торговець рибою","cat_5230"
"pc_03813","5311","Відеотекар","cat_5311"
"pc_03814","5311","Фільмотекар","cat_5311"
"pc_03815","5311","Фонотекар","cat_5311"
"pc_03816","5311","Фототекар","cat_5311"
"pc_03817","5312","Виконавець художньо-оформлювальних робіт","cat_5312"
"pc_03818","5312","Декоратор вітрин","cat_5312"
"pc_03819","5312","Реквізитор","cat_5312"
"pc_03820","5312","Оформлювач вітрин, приміщень та будівель","cat_5312"
"pc_03821","6111","Овочівник","cat_6111"
"pc_03822","6111","Плодоовочівник","cat_6111"
"pc_03823","6111","Рисівник","cat_6111"
"pc_03824","6111","Тютюнник","cat_6111"
"pc_03825","6111","Ефіроолійник","cat_6111"
"pc_03826","6112","Винороб","cat_6112"
"pc_03827","6112","Виноградар","cat_6112"
"pc_03828","6112","Садовод","cat_6112"
"pc_03829","6112","Хмеляр","cat_6112"
"pc_03830","6113","Грибовод","cat_6113"
"pc_03831","6113","Озеленювач","cat_6113"
"pc_03832","6113","Оператор технологічного устаткування в спорудах захищеного ґрунту","cat_6113"
"pc_03833","6113","Робітник зеленого будівництва","cat_6113"
"pc_03834","6113","Садівник","cat_6113"
"pc_03835","6113","Квітникар","cat_6113"
"pc_03836","6113","Садівник (біля будинку)","cat_6113"
"pc_03837","6121","Віварник","cat_6121"
"pc_03838","6121","Гуртівник","cat_6121"
"pc_03839","6121","Дояр","cat_6121"
"pc_03840","6121","Тваринник","cat_6121"
"pc_03841","6121","Зоолаборант розплідника лабораторних тварин","cat_6121"
"pc_03842","6121","Коняр","cat_6121"
"pc_03843","6121","Кролівник","cat_6121"
"pc_03844","6121","Оператор тваринницьких комплексів та механізованих ферм","cat_6121"
"pc_03845","6121","Оператор машинного доїння","cat_6121"
"pc_03846","6121","Оператор з ветеринарного оброблення тварин","cat_6121"
"pc_03847","6121","Оператор із штучного осіменіння тварин та птиці","cat_6121"
"pc_03848","6121","Оператор цехів для приготування кормів (тваринництво)","cat_6121"
"pc_03849","6121","Готувач кормів (тваринництво)","cat_6121"
"pc_03850","6121","Провідник із супроводження тварин","cat_6121"
"pc_03851","6121","Санітар (ветеринарна медицина)","cat_6121"
"pc_03852","6121","Свинар","cat_6121"
"pc_03853","6121","Чабан","cat_6121"
"pc_03854","6121","Оператор свинарських комплексів і механізованих ферм","cat_6121"
"pc_03855","6122","Оператор птахофабрик та механізованих ферм","cat_6122"
"pc_03856","6122","Птахівник","cat_6122"
"pc_03857","6122","Оператор інкубаторно-птахівничої станції","cat_6122"
"pc_03858","6123","Майстер з комплексного обслуговування об’єктів бджільництва","cat_6123"
"pc_03859","6123","Лаборант з гренажу","cat_6123"
"pc_03860","6123","Бджоляр","cat_6123"
"pc_03861","6123","Шовківник","cat_6123"
"pc_03862","6124","Звірівник","cat_6124"
"pc_03863","6124","Звірівник зоологічних баз","cat_6124"
"pc_03864","6124","Зоолаборант серпентарію","cat_6124"
"pc_03865","6124","Собаківник","cat_6124"
"pc_03866","6129","Ідентифікатор тварин","cat_6129"
"pc_03867","6129","Наїзник","cat_6129"
"pc_03868","6129","Оброблювач шкур (тваринництво)","cat_6129"
"pc_03869","6129","Робітник з догляду за тваринами","cat_6129"
"pc_03870","6129","Тренер коней","cat_6129"
"pc_03871","6129","Кінолог","cat_6129"
"pc_03872","6131","Робітник з комплексного обслуговування сільськогосподарського виробництва","cat_6131"
"pc_03873","6131","Фермер","cat_6131"
"pc_03874","6131","Робітник фермерського господарства","cat_6131"
"pc_03875","6141","Контролер лісозаготівельного виробництва","cat_6141"
"pc_03876","6141","Навальник-штабелювальник деревини","cat_6141"
"pc_03877","6141","Вальник лісу","cat_6141"
"pc_03878","6141","Лісник","cat_6141"
"pc_03879","6141","Лісоруб","cat_6141"
"pc_03880","6141","Розмітник хлистів","cat_6141"
"pc_03881","6141","Здавач експортних лісоматеріалів","cat_6141"
"pc_03882","6141","Чокерівник","cat_6141"
"pc_03883","6141","Робітник на лісокультурних (лісогосподарських) роботах","cat_6141"
"pc_03884","6142","Здіймальник","cat_6142"
"pc_03885","6151","Заготівник водоростей","cat_6151"
"pc_03886","6151","Машиніст машин та механізмів внутрішніх водоймищ","cat_6151"
"pc_03887","6151","Рибовод (кваліфікований робітник)","cat_6151"
"pc_03888","6151","Моревод","cat_6151"
"pc_03889","6151","Природоохоронник","cat_6151"
"pc_03890","6152","Виробник знарядь лову","cat_6152"
"pc_03891","6152","Інструктор із спортивного рибальства","cat_6152"
"pc_03892","6152","Машиніст рибопромислових машин та механізмів (внутрішні та прибережні води)","cat_6152"
"pc_03893","6152","Приймальник плавзасобів","cat_6152"
"pc_03894","6152","Рибалка прибережного лову","cat_6152"
"pc_03895","6153","Машиніст рибопромислових машин та механізмів (відкрите море)","cat_6153"
"pc_03896","6154","Герпетолог","cat_6154"
"pc_03897","6190","Бригадир на дільницях основного виробництва (інші сільськогосподарські робітники та рибалки)","cat_6190"
"pc_03898","7111","Пресувальник торфових виробів","cat_7111"
"pc_03899","7111","Респіраторник","cat_7111"
"pc_03900","7111","Збагачувач мінералів та шліхів","cat_7111"
"pc_03901","7111","Гірник на геологічних роботах","cat_7111"
"pc_03902","7111","Гірник на маркшейдерських роботах","cat_7111"
"pc_03903","7111","Гірник очисного забою","cat_7111"
"pc_03904","7111","Гірник підземний","cat_7111"
"pc_03905","7111","Гірник з попередження та гасіння пожеж","cat_7111"
"pc_03906","7111","Гірник з ремонту гірничих виробок","cat_7111"
"pc_03907","7111","Гірник на очисних роботах в шахтах","cat_7111"
"pc_03908","7111","Гірник на підготовчих роботах в шахтах","cat_7111"
"pc_03909","7111","Гірник розсипних родовищ,","cat_7111"
"pc_03910","7111","Забійник","cat_7111"
"pc_03911","7111","Забійник на відбійних молотках","cat_7111"
"pc_03912","7111","Замірник на топографо-геодезичних і маркшейдерських роботах","cat_7111"
"pc_03913","7111","Ізолювальник (будівництво метрополітенів)","cat_7111"
"pc_03914","7111","Каротажник","cat_7111"
"pc_03915","7111","Колій плит та блоків","cat_7111"
"pc_03916","7111","Кріпильник","cat_7111"
"pc_03917","7111","Люковий (гірничі роботи)","cat_7111"
"pc_03918","7111","Монтажник геодезичних знаків","cat_7111"
"pc_03919","7111","Набирач проб у шахті","cat_7111"
"pc_03920","7111","Оббирач гірничих виробок","cat_7111"
"pc_03921","7111","Відбірник геологічних проб","cat_7111"
"pc_03922","7111","Готувач басейнів","cat_7111"
"pc_03923","7111","Прохідник","cat_7111"
"pc_03924","7111","Прохідник гірничих схилів","cat_7111"
"pc_03925","7111","Прохідник на поверхневих роботах","cat_7111"
"pc_03926","7111","Регулювальник хвостового господарства","cat_7111"
"pc_03927","7111","Стовбуровий (підземний)","cat_7111"
"pc_03928","7111","Терморізальник","cat_7111"
"pc_03929","7111","Гірник на допоміжних роботах в шахтах","cat_7111"
"pc_03930","7111","Стовбуровий (поверхневий)","cat_7111"
"pc_03931","7112","Підривник","cat_7112"
"pc_03932","7112","Підривник (спеціальні хімічні виробництва)","cat_7112"
"pc_03933","7112","Підривник-розрядник боєприпасів","cat_7112"
"pc_03934","7112","Підривник на лісових роботах","cat_7112"
"pc_03935","7112","Майстер-підривник","cat_7112"
"pc_03936","7113","Калібрувальник-розкрійник","cat_7113"
"pc_03937","7113","Каменотес (оброблення каменю)","cat_7113"
"pc_03938","7113","Каменотес (будівельні, монтажні та ремонтно-будівельні роботи)","cat_7113"
"pc_03939","7113","Контролер виробів із слюди","cat_7113"
"pc_03940","7113","Розпилювач каменю (виробництво художніх виробів)","cat_7113"
"pc_03941","7113","Різьбяр по каменю","cat_7113"
"pc_03942","7115","Оператор вагового устаткування","cat_7115"
"pc_03943","7120","Деревообробник будівельний","cat_7120"
"pc_03944","7120","Монтажник будівельний","cat_7120"
"pc_03945","7122","Муляр","cat_7122"
"pc_03946","7122","Вогнетривник","cat_7122"
"pc_03947","7122","Пічник","cat_7122"
"pc_03948","7122","Реставратор пам'яток кам'яної архітектури","cat_7122"
"pc_03949","7122","Укладальник промислових залізобетонних труб","cat_7122"
"pc_03950","7122","Укладальник промислових цегляних труб","cat_7122"
"pc_03951","7122","Футерувальник-муляр","cat_7122"
"pc_03952","7122","Футерувальник (кислототривник)","cat_7122"
"pc_03953","7122","Футерувальник-шамотник на ремонті ванн","cat_7122"
"pc_03954","7123","Бетоняр","cat_7123"
"pc_03955","7123","Цементатор","cat_7123"
"pc_03956","7124","Комплектувальник панелей","cat_7124"
"pc_03957","7124","Тесляр","cat_7124"
"pc_03958","7124","Реставратор пам'яток дерев'яної архітектури","cat_7124"
"pc_03959","7124","Столяр будівельний","cat_7124"
"pc_03960","7124","Столяр судновий","cat_7124"
"pc_03961","7124","Столяр-верстатник (будівельні роботи)","cat_7124"
"pc_03962","7129","Верхолаз","cat_7129"
"pc_03963","7129","Бригадир (звільнений) з поточного утримання й ремонту колій та штучних споруд","cat_7129"
"pc_03964","7129","Дорожньо-колійний робітник","cat_7129"
"pc_03965","7129","Землекоп","cat_7129"
"pc_03966","7129","Монтер колії","cat_7129"
"pc_03967","7129","Бруківник","cat_7129"
"pc_03968","7129","Обхідник колій та штучних споруд","cat_7129"
"pc_03969","7129","Колійний робітник на озері","cat_7129"
"pc_03970","7129","Робітник з комплексного обслуговування й ремонту будинків","cat_7129"
"pc_03971","7129","Ремонтувальник висотних частин будинків","cat_7129"
"pc_03972","7129","Ремонтувальник площинних спортивних споруд","cat_7129"
"pc_03973","7129","Ремонтник штучних споруд","cat_7129"
"pc_03974","7129","Річковий робітник на підводно-технічних, габіонних і фашинних роботах, що виконуються з поверхні","cat_7129"
"pc_03975","7129","Тунельний робітник","cat_7129"
"pc_03976","7129","Монтажник віконно-дверних конструкцій","cat_7129"
"pc_03977","7129","Монтажник гіпсокартонних конструкцій","cat_7129"
"pc_03978","7129","Монтажник систем утеплення будівель","cat_7129"
"pc_03979","7129","Монтажник-складальник алюмінієвих конструкцій","cat_7129"
"pc_03980","7129","Монтажник-складальник металопластикових конструкцій","cat_7129"
"pc_03981","7131","Покрівельник рулонних покрівель та покрівель із штучних матеріалів","cat_7131"
"pc_03982","7131","Покрівельник сталевих покрівель","cat_7131"
"pc_03983","7131","Реставратор покрівельних покриттів","cat_7131"
"pc_03984","7132","Лицювальник-мозаїст","cat_7132"
"pc_03985","7132","Лицювальник-мармурник","cat_7132"
"pc_03986","7132","Лицювальник-полірувальник","cat_7132"
"pc_03987","7132","Лицювальник синтетичними матеріалами","cat_7132"
"pc_03988","7132","Паркетник","cat_7132"
"pc_03989","7132","Лицювальник-плиточник","cat_7132"
"pc_03990","7133","Ліпник архітектурних деталей","cat_7133"
"pc_03991","7133","Модельник архітектурних деталей","cat_7133"
"pc_03992","7133","Реставратор декоративних штукатурок і ліпних виробів","cat_7133"
"pc_03993","7133","Штукатур","cat_7133"
"pc_03994","7134","Ізолювальник (спеціальні виробництва)","cat_7134"
"pc_03995","7134","Ізолювальник на гідроізоляції","cat_7134"
"pc_03996","7134","Ізолювальник з термоізоляції","cat_7134"
"pc_03997","7134","Ізолювальник-плівочник","cat_7134"
"pc_03998","7134","Ізолювальник судновий","cat_7134"
"pc_03999","7134","Кислототривник-вініпластник","cat_7134"
"pc_04000","7134","Кислототривник-гумувальник","cat_7134"
"pc_04001","7134","Ізолювальник шнура (спеціальні хімічні виробництва)","cat_7134"
"pc_04002","7135","Вітражник","cat_7135"
"pc_04003","7135","Скляр","cat_7135"
"pc_04004","7136","Бортоператор з перевірки магістральних трубопроводів","cat_7136"
"pc_04005","7136","Водопровідник доменної печі","cat_7136"
"pc_04006","7136","Водопровідник шахтної печі","cat_7136"
"pc_04007","7136","Заправник поливально-мийних машин","cat_7136"
"pc_04008","7136","Контролер водопровідного господарства","cat_7136"
"pc_04009","7136","Контролер газового господарства","cat_7136"
"pc_04010","7136","Монтажник зовнішніх трубопроводів","cat_7136"
"pc_04011","7136","Монтажник санітарно-технічних систем і устаткування","cat_7136"
"pc_04012","7136","Монтажник санітарно-технічного устаткування","cat_7136"
"pc_04013","7136","Монтажник технологічних трубопроводів","cat_7136"
"pc_04014","7136","Обхідник водопровідно-каналізаційної мережі","cat_7136"
"pc_04015","7136","Слюсар з аварійно-відбудовних робіт у газовому господарстві","cat_7136"
"pc_04016","7136","Слюсар з виготовлення й ремонту трубопроводів","cat_7136"
"pc_04017","7136","Слюсар з експлуатації та ремонту підземних газопроводів","cat_7136"
"pc_04018","7136","Слюсар-сантехнік","cat_7136"
"pc_04019","7136","Трубозгинальник судновий","cat_7136"
"pc_04020","7136","Трубопровідник лінійний","cat_7136"
"pc_04021","7136","Трубопровідник судновий","cat_7136"
"pc_04022","7136","Слюсар з виготовлення вузлів та деталей технологічних трубопроводів","cat_7136"
"pc_04023","7136","Контролер теплового господарства","cat_7136"
"pc_04024","7137","Електромонтажник з освітлення та освітлювальних мереж","cat_7137"
"pc_04025","7137","Електрослюсар будівельний","cat_7137"
"pc_04026","7137","Монтажник сонячних (фотоелектричних) станцій","cat_7137"
"pc_04027","7139","Лицювальник (будівельний)","cat_7139"
"pc_04028","7139","Майстер з монтажу навісних вентильованих фасадів та світлопрозорих конструкцій","cat_7139"
"pc_04029","7139","Монтажник (інсталятор) інженерних систем та устаткування","cat_7139"
"pc_04030","7139","Монтажник свїтлопрозорих та вентильованих фасадів","cat_7139"
"pc_04031","7139","Монтажник стельових конструкцій","cat_7139"
"pc_04032","7139","Укладальник підлогових покриттів","cat_7139"
"pc_04033","7139","Ізолювальник (будівельні роботи)","cat_7139"
"pc_04034","7139","Кесонник будівельний","cat_7139"
"pc_04035","7139","Кислототривник (будівельні роботи)","cat_7139"
"pc_04036","7139","Механік технічних систем будівель","cat_7139"
"pc_04037","7139","Монтажник мереж зв'язку (будівельні роботи)","cat_7139"
"pc_04038","7139","Опоряджувальник будівельний","cat_7139"
"pc_04039","7139","Покрівельник будівельний","cat_7139"
"pc_04040","7139","Слюсар-монтажник технологічних трубопроводів","cat_7139"
"pc_04041","7141","Контролер малярних робіт","cat_7141"
"pc_04042","7141","Лакувальник художніх виробів","cat_7141"
"pc_04043","7141","Маляр з оброблення декорацій","cat_7141"
"pc_04044","7141","Маляр","cat_7141"
"pc_04045","7142","Лакувальник підносів","cat_7142"
"pc_04046","7142","Фарбувальник приладів і деталей","cat_7142"
"pc_04047","7142","Опоряджувальник виробів з деревини","cat_7142"
"pc_04048","7142","Реставратор декоративно-художніх фарбувань","cat_7142"
"pc_04049","7142","Малювальник емалями","cat_7142"
"pc_04050","7143","Піскоструминник","cat_7143"
"pc_04051","7143","Працівник пест-контролю","cat_7143"
"pc_04052","7143","Сажотрус","cat_7143"
"pc_04053","7211","Бригадир дільниці приготування формувальної суміші","cat_7211"
"pc_04054","7211","Гідрочистильник","cat_7211"
"pc_04055","7211","Заварник відливок","cat_7211"
"pc_04056","7211","Кокільник-складальник","cat_7211"
"pc_04057","7211","Комплектувальник моделей","cat_7211"
"pc_04058","7211","Обрубувач","cat_7211"
"pc_04059","7211","Обпилювач фасонних відливок","cat_7211"
"pc_04060","7211","Піскозліплювальник","cat_7211"
"pc_04061","7211","Складальник форм","cat_7211"
"pc_04062","7211","Стрижневик машинного формування","cat_7211"
"pc_04063","7211","Стрижневик ручного формування","cat_7211"
"pc_04064","7211","Формувальник машинного формування","cat_7211"
"pc_04065","7211","Формувальник з виплавлюваних моделей","cat_7211"
"pc_04066","7211","Формувальник ручного формування","cat_7211"
"pc_04067","7212","Паяльник агрегатів ракетних рідинних двигунів","cat_7212"
"pc_04068","7212","Паяльщик спеціальних виробів (спеціальні хімічні виробництва)","cat_7212"
"pc_04069","7212","Різальник на лазерній установці","cat_7212"
"pc_04070","7212","Газозварник","cat_7212"
"pc_04071","7212","Електрозварник ручного зварювання","cat_7212"
"pc_04072","7212","Електрогазозварник судновий","cat_7212"
"pc_04073","7212","Бригадир муфтозварювального відділення","cat_7212"
"pc_04074","7212","Вишкомонтажник-зварник","cat_7212"
"pc_04075","7212","Газорізальник","cat_7212"
"pc_04076","7212","Заготівник матеріалу та деталей","cat_7212"
"pc_04077","7212","Контролер зварювальних робіт","cat_7212"
"pc_04078","7212","Оператор проекційної апаратури та газорізальних машин","cat_7212"
"pc_04079","7212","Паяльщик","cat_7212"
"pc_04080","7212","Паяльщик пакетів конденсаторів","cat_7212"
"pc_04081","7212","Паяльщик по свинцю (свинцевопаяльщик)","cat_7212"
"pc_04082","7212","Зварник арматурних сіток та каркасів","cat_7212"
"pc_04083","7212","Зварник випрямлячів","cat_7212"
"pc_04084","7212","Зварник виробів з тугоплавких металів","cat_7212"
"pc_04085","7212","Зварник на дифузійно-зварювальних установках","cat_7212"
"pc_04086","7212","Зварник на лазерних установках","cat_7212"
"pc_04087","7212","Зварник на машинах контактного (пресового) зварювання","cat_7212"
"pc_04088","7212","Зварник на електронно-променевих зварювальних установках","cat_7212"
"pc_04089","7212","Зварник термітного зварювання","cat_7212"
"pc_04090","7212","Зварник електровакуумних приладів","cat_7212"
"pc_04091","7212","Електровібронаплавлювач","cat_7212"
"pc_04092","7212","Електрогазозварник","cat_7212"
"pc_04093","7212","Електрогазозварник-врізальник","cat_7212"
"pc_04094","7212","Електрозварник листів та стрічок","cat_7212"
"pc_04095","7212","Електрозварник на автоматичних та напівавтоматичних машинах","cat_7212"
"pc_04096","7212","Електрозварник труб на стані","cat_7212"
"pc_04097","7213","Бляхар","cat_7213"
"pc_04098","7213","Мідник","cat_7213"
"pc_04099","7213","Мідник з виготовлення суднових виробів","cat_7213"
"pc_04100","7213","Рихтувальник кузовів","cat_7213"
"pc_04101","7213","Сортувальник жерсті та виробів","cat_7213"
"pc_04102","7214","Арматурник (виробництво залізобетонних і бетонних виробів та конструкцій)","cat_7214"
"pc_04103","7214","Арматурник (будівельні, монтажні й ремонтно-будівельні роботи)","cat_7214"
"pc_04104","7214","Арматурник залізобетонних суден","cat_7214"
"pc_04105","7214","Бригадир на обробленні, сортуванні, прийманні, здаванні, пакетуванні та пакуванні металу й готової продукції","cat_7214"
"pc_04106","7214","Згинальник судновий","cat_7214"
"pc_04107","7214","Клепальник","cat_7214"
"pc_04108","7214","Контролер котельних, холодноштампувальних і давильних робіт (котельні роботи)","cat_7214"
"pc_04109","7214","Контролер брухту та відходів металу","cat_7214"
"pc_04110","7214","Контролер суднокорпусних, судномонтажних і трубопровідних робіт","cat_7214"
"pc_04111","7214","Котельник","cat_7214"
"pc_04112","7214","Котельник судновий","cat_7214"
"pc_04113","7214","Монтажник з монтажу сталевих та залізобетонних конструкцій","cat_7214"
"pc_04114","7214","Розмітник плазовий","cat_7214"
"pc_04115","7214","Реставратор металевих конструкцій","cat_7214"
"pc_04116","7214","Рубач судновий","cat_7214"
"pc_04117","7214","Слюсар із складання металевих конструкцій","cat_7214"
"pc_04118","7214","Суднокорпусник-ремонтник","cat_7214"
"pc_04119","7214","Чеканник","cat_7214"
"pc_04120","7215","Транспортувальник спеціальних виробів (спеціальні хімічні виробництва)","cat_7215"
"pc_04121","7215","Бригадир з переміщення сировини, напівфабрикатів і готової продукції у процесі виробництва","cat_7215"
"pc_04122","7215","Намотувальник дроту та тросів","cat_7215"
"pc_04123","7215","Стропальник","cat_7215"
"pc_04124","7215","Зшивальник металевих сіток","cat_7215"
"pc_04125","7215","Такелажник","cat_7215"
"pc_04126","7215","Такелажник на монтажі","cat_7215"
"pc_04127","7215","Такелажник судновий","cat_7215"
"pc_04128","7215","Транспортувальник (такелажні роботи)","cat_7215"
"pc_04129","7215","Ланцюгов'язальник","cat_7215"
"pc_04130","7216","Водолаз","cat_7216"
"pc_04131","7216","Кесонник-апаратник","cat_7216"
"pc_04132","7216","Кесонник-прохідник","cat_7216"
"pc_04133","7216","Кесонник-слюсар","cat_7216"
"pc_04134","7216","Кесонник-електромонтажник","cat_7216"
"pc_04135","7216","Матрос-водолаз","cat_7216"
"pc_04136","7219","Електрозварник у металургійному виробництві","cat_7219"
"pc_04137","7219","Зварник","cat_7219"
"pc_04138","7221","Виготовлювач сильфонів","cat_7221"
"pc_04139","7221","Бандажник","cat_7221"
"pc_04140","7221","Бригадир заготівельного відділення","cat_7221"
"pc_04141","7221","Бригадир молотового відділення","cat_7221"
"pc_04142","7221","Вальцювальник (холодноштампувальні роботи)","cat_7221"
"pc_04143","7221","Вальцювальник гольчастих роликів і кульок","cat_7221"
"pc_04144","7221","Волочильник","cat_7221"
"pc_04145","7221","Згинальник труб","cat_7221"
"pc_04146","7221","Давильник","cat_7221"
"pc_04147","7221","Завальцювальник","cat_7221"
"pc_04148","7221","Виробник сильфонних компенсаторів та шлангів","cat_7221"
"pc_04149","7221","Контролер котельних, холодноштампувальних і давильних робіт (холодноштампувальні та давильні роботи)","cat_7221"
"pc_04150","7221","Контролер ковальсько-пресових робіт","cat_7221"
"pc_04151","7221","Копрівник з оброблення брухту та відходів металу","cat_7221"
"pc_04152","7221","Коваль-бурозаправник","cat_7221"
"pc_04153","7221","Коваль на молотах і пресах","cat_7221"
"pc_04154","7221","Коваль ручного кування","cat_7221"
"pc_04155","7221","Коваль-штампувальник","cat_7221"
"pc_04156","7221","Коваль-штампувальник на ротаційних машинах","cat_7221"
"pc_04157","7221","Машиніст на молотах, пресах та маніпуляторах","cat_7221"
"pc_04158","7221","Нагрівальник (зварник) металу","cat_7221"
"pc_04159","7221","Оператор автоматичних і напівавтоматичних ліній холодноштампувального устаткування","cat_7221"
"pc_04160","7221","Оператор-коваль на автоматичних і напівавтоматичних лініях","cat_7221"
"pc_04161","7221","Правильник ручним способом","cat_7221"
"pc_04162","7221","Правильник на машинах","cat_7221"
"pc_04163","7221","Пресувальник заготовок для шпальтових сит","cat_7221"
"pc_04164","7221","Пресувальник брухту та відходів металу","cat_7221"
"pc_04165","7221","Пресувальник на гарячому штампуванні","cat_7221"
"pc_04166","7221","Профілювальник","cat_7221"
"pc_04167","7221","Пружинник","cat_7221"
"pc_04168","7221","Розкатник","cat_7221"
"pc_04169","7221","Різальник металу на ножицях і пресах","cat_7221"
"pc_04170","7221","Ресорник на обробленні гарячого металу","cat_7221"
"pc_04171","7221","Штампувальник (холодноштампувальні роботи)","cat_7221"
"pc_04172","7221","Штампувальник рідкого металу","cat_7221"
"pc_04173","7221","Штампувальник методом вибуху","cat_7221"
"pc_04174","7221","Штампувальник на падаючих молотах","cat_7221"
"pc_04175","7221","Штампувальник електроімпульсним методом","cat_7221"
"pc_04176","7222","Заточувальник","cat_7222"
"pc_04177","7222","Модельник аерогідродинамічних моделей з металу","cat_7222"
"pc_04178","7222","Модельник з металевих моделей","cat_7222"
"pc_04179","7222","Пилкоправ","cat_7222"
"pc_04180","7222","Розмітник","cat_7222"
"pc_04181","7222","Розмітник судновий","cat_7222"
"pc_04182","7222","Ремонтник технологічного оснащення","cat_7222"
"pc_04183","7222","Слюсар-інструментальник","cat_7222"
"pc_04184","7222","Точильник","cat_7222"
"pc_04185","7222","Майстер з продажу, налагодження та експлуатації систем замикання і контролю доступу (локсмайстер)","cat_7222"
"pc_04186","7223","Контролер верстатних і слюсарних робіт (слюсарні роботи)","cat_7223"
"pc_04187","7223","Налагоджувальник автоматичних ліній і агрегатних верстатів","cat_7223"
"pc_04188","7223","Налагоджувальник автоматів і напівавтоматів","cat_7223"
"pc_04189","7223","Налагоджувальник автоматів зварювання виводів","cat_7223"
"pc_04190","7223","Налагоджувальник автоматів елементного виробництва","cat_7223"
"pc_04191","7223","Налагоджувальник волокнистоцементного устаткування","cat_7223"
"pc_04192","7223","Налагоджувальник зуборізних і різьбофрезерних верстатів","cat_7223"
"pc_04193","7223","Налагоджувальник зубофрезерних автоматів та напівавтоматів","cat_7223"
"pc_04194","7223","Налагоджувальник контрольно-вимірювальних вагонів","cat_7223"
"pc_04195","7223","Налагоджувальник ковальсько-пресового устаткування","cat_7223"
"pc_04196","7223","Налагоджувальник ливарних машин","cat_7223"
"pc_04197","7223","Налагоджувальник мийних машин","cat_7223"
"pc_04198","7223","Налагоджувальник-монтажник випробувального устаткування","cat_7223"
"pc_04199","7223","Налагоджувальник настільних верстатів та пресів","cat_7223"
"pc_04200","7223","Налагоджувальник устаткування в паперовому виробництві","cat_7223"
"pc_04201","7223","Налагоджувальник устаткування у виробництві азбестових технічних виробів","cat_7223"
"pc_04202","7223","Налагоджувальник устаткування у виробництві аерозольних пакувань","cat_7223"
"pc_04203","7223","Налагоджувальник устаткування у виробництві металевих канатів, сіток, пружин, щіток та ланцюгів","cat_7223"
"pc_04204","7223","Налагоджувальник устаткування у виробництві харчової продукції","cat_7223"
"pc_04205","7223","Налагоджувальник устаткування у виробництві стінових та в'яжучих матеріалів","cat_7223"
"pc_04206","7223","Налагоджувальник устаткування у виробництві теплоізоляційних матеріалів","cat_7223"
"pc_04207","7223","Налагоджувальник устаткування залізобетонного виробництва","cat_7223"
"pc_04208","7223","Налагоджувальник устаткування бляшано-банкового виробництва","cat_7223"
"pc_04209","7223","Налагоджувальник устаткування й агрегатів у термообробленні","cat_7223"
"pc_04210","7223","Налагоджувальник устаткування голкового виробництва","cat_7223"
"pc_04211","7223","Налагоджувальник устаткування керамічного виробництва","cat_7223"
"pc_04212","7223","Налагоджувальник устаткування металевого покриття та фарбування","cat_7223"
"pc_04213","7223","Налагоджувальник устаткування оптичного виробництва","cat_7223"
"pc_04214","7223","Налагоджувальник устаткування для оброблення каменю","cat_7223"
"pc_04215","7223","Налагоджувальник грудкувальних машин","cat_7223"
"pc_04216","7223","Налагоджувальник поліграфічного устаткування","cat_7223"
"pc_04217","7223","Налагоджувальник напівавтоматичних установок акумуляторного виробництва","cat_7223"
"pc_04218","7223","Налагоджувальник колійних машин та механізмів","cat_7223"
"pc_04219","7223","Налагоджувальник ремізо-бердного устаткування","cat_7223"
"pc_04220","7223","Налагоджувальник складальних автоматів, напівавтоматів та автоматичних ліній","cat_7223"
"pc_04221","7223","Налагоджувальник зварювального й газоплазморізального устаткування","cat_7223"
"pc_04222","7223","Налагоджувальник сортувальних автоматів","cat_7223"
"pc_04223","7223","Налагоджувальник верстатів і маніпуляторів з програмним керуванням","cat_7223"
"pc_04224","7223","Налагоджувальник склоробних автоматів і напівавтоматів","cat_7223"
"pc_04225","7223","Налагоджувальник технологічного устаткування (оброблення бавовни й луб'яних культур)","cat_7223"
"pc_04226","7223","Налагоджувальник формувальних і стрижньових машин","cat_7223"
